MV3-RH19,9.04,6.06,9.77,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-RH01,9.97,4.51,8.18,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-RH15,9.17,5.95,9.61,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-RH16,9.12,6.22,10.05,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-RH02,10.01,4.58,8.38,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-RH17,9.89,5.41,9.25,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-RH03,10.03,4.55,8.48,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-BJS14,10,5.01,6.11,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-RH04,10.08,4.49,8.7,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-RH19,9.73,5.06,9.25,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-BJS20,10.37,4.3,8.75,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-RH21,9.49,5.2,9,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-MEA67,10.58,4.15,8.41,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-RH20,9.36,5.41,9.04,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-BJS09,9.54,5.02,8.63,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-BJS17,9.76,4.89,8.33,-80.683617,37.292903,-80.683483,37.292839,-80.683475,37.292917
MV3-BJS07,3.28,4.08,5.89,-80.683531,37.292797,-80.683483,37.292839,-80.683539,37.292864
MV3-MM30,5.13,3.27,3.48,-80.683531,37.292797,-80.683483,37.292839,-80.683539,37.292864
MV3-MM31,5.29,3.44,3.12,-80.683531,37.292797,-80.683483,37.292839,-80.683539,37.292864
MV3-MEA68,5.71,4.05,2.31,-80.683531,37.292797,-80.683483,37.292839,-80.683539,37.292864
MV3-MM102,3.49,3.85,5.38,-80.683531,37.292797,-80.683483,37.292839,-80.683539,37.292864
MV3-BJS119,3.68,3.63,4.91,-80.683531,37.292797,-80.683483,37.292839,-80.683539,37.292864
MV3-MM29,5.56,4.07,2.68,-80.683531,37.292797,-80.683483,37.292839,-80.683539,37.292864
MV3-MM28,4.79,3.36,3.64,-80.683531,37.292797,-80.683483,37.292839,-80.683539,37.292864
MV3-BJS13,4.36,4.01,3.79,-80.683531,37.292797,-80.683483,37.292839,-80.683539,37.292864
MV3-BJS15,5.52,4.68,2.3,-80.683531,37.292797,-80.683483,37.292839,-80.683539,37.292864
MV3-BJS14,5.71,5.14,2.22,-80.683531,37.292797,-80.683483,37.292839,-80.683539,37.292864
MV3-RH19,5.75,5.12,1.86,-80.683531,37.292797,-80.683483,37.292839,-80.683539,37.292864
MV3-RH17,5.52,5.69,2.39,-80.683531,37.292797,-80.683483,37.292839,-80.683539,37.292864
MV3-BJS06,3.74,3.64,4.8,-80.683531,37.292797,-80.683483,37.292839,-80.683539,37.292864
MV3-BJS10,4.24,3.07,3.33,-80.683531,37.292797,-80.683483,37.292839,-80.683539,37.292864
MV3-MM27,22.07,10.31,13.47,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MM201,28.83,3.27,17.34,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MEA67,27.99,3.88,16.58,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MM200,28.45,3.85,17.04,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MM101,18.55,12.1,8.78,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MEA03,18.19,12.4,8.41,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MEA11,13.66,16.86,7.44,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MEA05,17.04,13.68,8.01,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MEA09,14.4,16.22,7.5,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MEA04,17.09,13.63,7.91,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MEA10,14.42,16.17,7.3,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MEA08,15.99,14.73,7.71,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MEA07,15.18,15.41,7.6,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MEA06,15.84,14.8,7.64,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-BJSOS14,19.08,15.42,4.04,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MEA12,12.2,18.42,7.36,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MM21,4.04,26.29,11.87,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MM26,10.3,20.29,7.8,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MM20,3.86,26.61,11.87,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MM25,9.82,20.86,8.15,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MM22,3.75,26.61,11.94,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MM24,6.68,23.86,9.89,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MM100,5.99,24.36,10.19,-80.683436,37.292586,-80.683458,37.292853,-80.683397,37.292711
MV3-MMOS22,11.55,7.4,9.46,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-NJFOS02,11.66,5.6,12.59,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS15,11.42,9.78,11.52,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS13,11.81,6.23,12.06,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS07,12.02,7.42,10.42,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS12,12.79,6.28,11.99,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS08,11.66,7.07,10.69,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS11,12.12,6.65,11.8,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS18,11.87,7.12,10.71,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS21,12.41,7.13,11.64,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS23,12.16,6.94,11.55,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS20,11.71,6.8,10.81,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS09,12.42,7.55,10.98,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS16,11.73,6.7,11.03,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS24,11.79,6.68,11.06,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS17,11.4,6.55,10.78,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS10,10.47,5.65,10.72,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS04,7.82,6.57,10.01,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-MMOS19,10.39,7.1,8.85,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS08,10.76,6.69,9.92,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-MMOS22,11.06,7.41,9.13,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS01,10.28,6.13,9.97,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS15,11.25,7.28,9.6,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV3-BJSOS05,11.2,7.37,9.38,-80.683406,37.292506,-80.683342,37.292558,-80.683303,37.292431
MV2-MEA145,9.58,3.96,4.8,-80.679461,37.291589,-80.679536,37.291589,-80.679525,37.291547
MV2-MEA146,9.44,3.72,4.8,-80.679461,37.291589,-80.679536,37.291589,-80.679525,37.291547
MV2-MEA141,9.68,3.85,4.93,-80.679461,37.291589,-80.679536,37.291589,-80.679525,37.291547
MV2-MEA142,9.68,3.82,5.04,-80.679461,37.291589,-80.679536,37.291589,-80.679525,37.291547
MV2-MEA143,9.51,3.83,4.89,-80.679461,37.291589,-80.679536,37.291589,-80.679525,37.291547
MV2-MEA140,9.59,3.68,5.11,-80.679461,37.291589,-80.679536,37.291589,-80.679525,37.291547
MV2-MEA144,9.34,3.66,4.77,-80.679461,37.291589,-80.679536,37.291589,-80.679525,37.291547
MV2-MEA138,9.38,3.33,5.19,-80.679461,37.291589,-80.679536,37.291589,-80.679525,37.291547
MV2-MEA139,9.39,3.37,5.3,-80.679461,37.291589,-80.679536,37.291589,-80.679525,37.291547
MV2-MEA137,9.48,3.41,5.36,-80.679461,37.291589,-80.679536,37.291589,-80.679525,37.291547
MV2-MEA136,9.59,3.47,5.4,-80.679461,37.291589,-80.679536,37.291589,-80.679525,37.291547
MV2-MEA18,7.39,5.63,5.85,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MM56,8.32,4.98,6.28,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA16,12.38,6.15,8.73,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA14,12.32,6.18,8.49,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA50,11.99,8.34,5.23,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA15,12.61,6.45,8.5,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA20,11.04,7.19,5.24,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA19,10.82,6.87,5.24,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA13,12.08,6.03,8.18,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA17,12.74,6.69,8.04,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA21,11.02,6.44,6.18,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA12,12.21,6.44,7.71,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA51,5.78,5.75,7.43,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA11,11.95,6.18,7.8,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA02,10.29,5.64,6.46,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA49,11.13,5.27,7.89,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA08,10.41,4.73,5.92,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA55,10.09,3.67,8.35,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA10,11.28,5.09,8.22,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA52,10.97,5,8.74,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA57,9.87,3.91,7.9,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA53,10.8,4.57,8.14,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA05,10.11,4.09,8.05,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA06,10.35,3.67,8.62,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA07,10.55,4.1,8.38,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA58,9.21,3.59,7.98,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA01,9.62,4.88,6.78,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA03,9.85,4.76,6.78,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA04,9.83,4.66,7.17,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA56,10.4,4.23,8.55,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
MV2-MEA54,10.41,4.33,8.39,-80.679494,37.292536,-80.679572,37.292497,-80.679597,37.292592
